1.52142518,29.21020749
7.96128272,27.03148814
8.443849678,20.14413911
8.45120143,21.44374107
8.575693173,21.92831895
12.22867271,23.003139
12.67816363,42.5480935
14.53095769,23.82473438
15.26990363,25.03404742
15.27432385,31.80036474
16.95879845,43.10701406
16.97276717,34.89395992
17.75027937,43.22907195
18.45340523,24.67446313
18.50990928,27.45624589
19.59900923,31.71964825
21.12990268,50.39958004
22.93212823,46.29412571
25.14086887,35.89876202
25.29038706,31.39267586
25.49462901,47.93205413
25.63625923,34.59973067
27.31484615,50.24212242
29.45480477,42.20728533
29.47444915,57.92962467
29.84118975,39.4855964
31.73644283,37.42288201
31.82602243,44.30111751
33.45413387,40.38922225
36.89362076,54.15026859
37.17116997,46.85256417
37.35638591,60.10127041
37.62973252,62.89246363
37.80460134,51.30658184
39.02661907,51.64811707
39.31497185,47.2891322
41.23531121,68.60471841
41.90174627,61.60396931
45.23196395,64.56731474
45.67588798,67.77707292
45.72452316,61.65099472
46.94492565,59.33539169
47.97329292,64.01512245
48.91180111,57.50935647
48.91391947,61.74885146
48.97532334,61.15885659
49.82652909,77.84024898
51.70047953,80.2361187
51.75739477,65.50126685
54.08021017,79.76868636
54.57588812,84.47561329
54.66830382,84.33088422
56.21524833,81.52745565
56.73831489,68.65198049
57.5365393,87.0460529
57.71422855,63.36602964
58.70570189,80.58974867
60.56639675,75.23270887
60.92685795,90.26070859
62.41975457,72.57046331
62.80015946,87.80888481
63.03388992,69.14761014
63.2004148,83.41879681
64.44131979,74.04031212
65.02288378,84.72181472
67.04026165,87.67477198
68.25009126,97.83895778
69.02710634,96.14565439
69.24158759,80.52996862
69.94788827,95.46618885
71.04349225,95.21948748
72.06697042,83.06370538
73.70116752,94.00112657
74.57614511,95.92835925
74.77591224,87.71360078
75.48757882,85.54821108
75.6484321,96.24676395
75.95955564,98.40845628
76.63030904,81.98001197
80.84509034,98.57778595
80.93046202,87.39878669
82.13246777,88.31430676
82.48502436,106.2598437
82.87672679,112.7274641
84.44944446,101.0967589
85.28947845,109.6279411
86.45775968,93.78068785
86.50671266,115.5921388
88.39078246,117.7665727
89.2509063,111.5250712
89.61717994,117.5776078
89.71270253,112.7823855
91.95256485,108.8002439
95.52208583,119.8742895
96.86380985,122.3367212
97.35755382,115.4692271
97.43300645,127.3578818
98.86979497,104.8687349
99.73526944,123.3997357
99.05441906,108.8144546
